지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),전운량(10분위),중하층운량(10분위),최저운고(100m )
108,서울,2020-01-11 05:00,-2,,0.4,0,72,3.8,-6.3,1010.5,1021.4,,,7,7,9
108,서울,2020-01-11 06:00,-1.8,,0.8,360,73,3.9,-6,1010.6,1021.5,,,6,6,9
108,서울,2020-01-11 07:00,-2,,0.6,320,78,4.1,-5.3,1010.6,1021.5,,,0,0,
108,서울,2020-01-11 08:00,-2.5,,1.6,20,81,4.1,-5.3,1010.6,1021.5,0,0,0,0,
108,서울,2020-01-11 09:00,-2.4,,1.1,20,77,4,-5.8,1011.3,1022.2,0.6,0.24,1,1,10
108,서울,2020-01-11 10:00,-1,,0.1,0,70,4,-5.7,1011.7,1022.6,0.5,0.54,1,1,10
108,서울,2020-01-11 11:00,1.5,,1.5,290,60,4.1,-5.4,1011.3,1022.1,1,1.33,3,3,10
108,서울,2020-01-11 12:00,2.6,,1.1,290,52,3.8,-6.2,1010.2,1020.9,1,1.62,1,1,10
108,서울,2020-01-11 13:00,3.5,,2.7,250,44,3.5,-7.6,1009.3,1020,1,1.84,1,0,
108,서울,2020-01-11 14:00,3.4,,3.1,320,40,3.1,-8.9,1008.6,1019.3,1,1.78,1,0,
108,서울,2020-01-11 15:00,3.1,,3.2,320,41,3.1,-8.9,1008.2,1018.9,1,1.45,1,0,
108,서울,2020-01-11 16:00,3.6,,3,290,45,3.6,-7.2,1008.1,1018.8,1,0.92,0,0,
108,서울,2020-01-11 17:00,2.3,,2.9,320,51,3.7,-6.8,1007.8,1018.5,1,0.38,1,0,
108,서울,2020-01-11 18:00,1.1,,2.9,320,52,3.5,-7.6,1008.2,1019,0,0.03,4,0,
108,서울,2020-01-11 19:00,0.2,,1.4,340,53,3.3,-8.2,1008.3,1019.1,,,6,1,
108,서울,2020-01-11 20:00,0,,4.6,340,54,3.3,-8.2,1008.2,1019,,,7,4,53
108,서울,2020-01-11 21:00,-0.3,,3.1,340,54,3.2,-8.4,1008,1018.8,,,8,0,
108,서울,2020-01-11 22:00,-0.7,,2.7,270,60,3.5,-7.5,1008,1018.8,,,10,10,51
108,서울,2020-01-11 23:00,-1.1,,1.9,290,64,3.6,-7,1008.2,1019.1,,,10,9,46
108,서울,2020-01-12 00:00,-1.4,,2.4,270,67,3.7,-6.7,1007.9,1018.8,,,8,0,
108,서울,2020-01-12 01:00,-1.5,,2.6,270,66,3.6,-7,1007.7,1018.6,,,9,9,44
108,서울,2020-01-12 02:00,-1.7,,2.5,290,67,3.6,-7,1007.6,1018.5,,,9,9,41
108,서울,2020-01-12 03:00,-1.9,,1.4,360,67,3.6,-7.2,1007.3,1018.2,,,8,0,
108,서울,2020-01-12 04:00,-2.3,,2.1,290,73,3.8,-6.4,1006.9,1017.8,,,2,2,12
108,서울,2020-01-12 05:00,-2.8,,1,340,75,3.7,-6.6,1006.6,1017.5,,,8,8,34
108,서울,2020-01-12 06:00,-3.1,,1.8,340,72,3.5,-7.4,1006.7,1017.6,,,4,4,41
108,서울,2020-01-12 07:00,-3.3,,1.5,290,70,3.4,-7.9,1007.1,1018,,,6,6,38
108,서울,2020-01-12 08:00,-3.3,,1.7,290,71,3.4,-7.8,1007.1,1018,0,0,7,7,38
108,서울,2020-01-12 09:00,-3,,2.2,320,70,3.4,-7.7,1007.6,1018.5,0.5,0.25,7,3,36
108,서울,2020-01-12 10:00,-2,,1.7,320,63,3.3,-8.1,1008.3,1019.2,1,0.77,7,0,
108,서울,2020-01-12 11:00,-0.7,,2.3,320,57,3.3,-8.1,1008.2,1019,1,1.26,2,0,
108,서울,2020-01-12 12:00,0.4,,3.6,270,47,3,-9.6,1007.4,1018.2,1,1.51,1,1,10
108,서울,2020-01-12 13:00,1.3,,3,290,41,2.8,-10.5,1006.8,1017.5,1,1.83,0,0,
108,서울,2020-01-12 14:00,1.9,,3.9,290,41,2.9,-9.9,1006.2,1016.9,1,1.76,1,0,
108,서울,2020-01-12 15:00,2.4,,3,290,41,3,-9.5,1006.1,1016.8,1,1.47,0,0,
108,서울,2020-01-12 16:00,2.5,,2.8,290,43,3.1,-8.8,1006.3,1017,1,1,0,0,
108,서울,2020-01-12 17:00,1.1,,3.2,290,53,3.5,-7.4,1006.7,1017.5,1,0.45,1,1,10
108,서울,2020-01-12 18:00,0,,3.4,270,60,3.7,-6.8,1006.9,1017.7,0.1,0.03,1,1,10
108,서울,2020-01-12 19:00,-0.4,,2.7,270,62,3.7,-6.8,1007.4,1018.2,,,0,0,
108,서울,2020-01-12 20:00,-0.9,,1.9,290,62,3.6,-7.2,1007.8,1018.6,,,3,0,
108,서울,2020-01-12 21:00,-0.9,,2.8,270,62,3.6,-7.2,1008.5,1019.4,,,0,0,
108,서울,2020-01-12 22:00,-1.4,,3,270,64,3.5,-7.3,1009.2,1020.1,,,0,0,
108,서울,2020-01-12 23:00,-1.9,,2.3,290,73,3.9,-6.1,1009.4,1020.3,,,0,0,
108,서울,2020-01-13 00:00,-2,,2.7,270,73,3.8,-6.2,1009.7,1020.6,,,8,8,
108,서울,2020-01-13 01:00,-2.4,,2,290,72,3.7,-6.7,1009.2,1020.1,,,0,0,
108,서울,2020-01-13 02:00,-3.2,,1.6,320,73,3.5,-7.3,1009.4,1020.4,,,0,0,
108,서울,2020-01-13 03:00,-3.9,,0.7,320,72,3.3,-8.2,1010,1021,,,3,0,
108,서울,2020-01-13 04:00,-4.2,,0.9,360,72,3.2,-8.5,1009.8,1020.8,,,0,0,
108,서울,2020-01-13 05:00,-4.4,,0.7,340,73,3.2,-8.5,1010,1021,,,0,0,
108,서울,2020-01-13 06:00,-4.6,,1.1,290,75,3.3,-8.3,1010.3,1021.3,,,0,0,
108,서울,2020-01-13 07:00,-4.3,,1.9,270,71,3.2,-8.7,1010.8,1021.8,,,5,5,15
108,서울,2020-01-13 08:00,-3.9,,3.1,270,71,3.3,-8.3,1011.4,1022.4,0,0,3,3,9
108,서울,2020-01-13 09:00,-3.9,,3.7,290,66,3,-9.3,1012.2,1023.2,0,0.12,5,5,8
108,서울,2020-01-13 10:00,-3,,2.8,290,55,2.7,-10.7,1012.7,1023.7,0.8,0.79,0,0,
108,서울,2020-01-13 11:00,-2.2,,2.9,340,54,2.8,-10.2,1013,1024,1,1.45,1,1,10
108,서울,2020-01-13 12:00,-1.5,,3.4,320,45,2.5,-11.9,1012.7,1023.6,1,1.79,0,0,
108,서울,2020-01-13 13:00,-0.7,,2.8,320,37,2.1,-13.6,1012,1022.9,1,1.92,0,0,
108,서울,2020-01-13 14:00,-0.2,,4.5,270,34,2,-14.2,1012.3,1023.2,1,1.87,0,0,
108,서울,2020-01-13 15:00,-0.4,,4.3,320,33,2,-14.7,1012.5,1023.4,1,1.59,0,0,
108,서울,2020-01-13 16:00,0,,3.2,290,30,1.8,-15.5,1012.5,1023.4,1,1.1,0,0,
108,서울,2020-01-13 17:00,-0.9,,3.4,320,30,1.7,-16.3,1012.5,1023.4,1,0.49,0,0,
108,서울,2020-01-13 18:00,-1.9,,2.4,270,34,1.8,-15.7,1012.9,1023.8,0.3,0.03,1,0,
108,서울,2020-01-13 19:00,-2.3,,2.7,270,38,2,-14.7,1013.9,1024.9,,,0,0,
108,서울,2020-01-13 20:00,-2.8,,1.7,290,38,1.9,-15.1,1014.1,1025.1,,,0,0,
108,서울,2020-01-13 21:00,-3,,1.9,360,37,1.8,-15.6,1014.2,1025.2,,,0,0,
108,서울,2020-01-13 22:00,-3.6,,1.2,360,40,1.9,-15.2,1014.7,1025.7,,,0,0,
108,서울,2020-01-13 23:00,-4.2,,1,340,45,2,-14.3,1014.8,1025.9,,,0,0,
108,서울,2020-01-14 00:00,-4.4,,0.5,340,46,2,-14.3,1014.5,1025.6,,,2,0,
108,서울,2020-01-14 01:00,-4.4,,1.2,340,49,2.2,-13.5,1014.5,1025.6,,,0,0,
108,서울,2020-01-14 02:00,-4.4,,1.3,290,53,2.3,-12.5,1014.3,1025.4,,,7,7,53
108,서울,2020-01-14 03:00,-4.6,,0.7,360,55,2.4,-12.2,1014.5,1025.6,,,0,0,
108,서울,2020-01-14 04:00,-4.9,,0.9,290,60,2.6,-11.4,1014.5,1025.6,,,0,0,
108,서울,2020-01-14 05:00,-5.4,,1,20,64,2.6,-11.1,1014.5,1025.6,,,0,0,
108,서울,2020-01-14 06:00,-5.5,,2.1,50,63,2.6,-11.4,1014.3,1025.4,,,7,7,17
108,서울,2020-01-14 07:00,-5.5,,1.7,50,58,2.4,-12.4,1014.9,1026,,,8,8,17
108,서울,2020-01-14 08:00,-5.5,,1.7,50,59,2.4,-12.2,1014.9,1026,0,0,2,2,38
108,서울,2020-01-14 09:00,-4.6,,2.2,50,57,2.5,-11.8,1014.9,1026,0.2,0.19,1,1,18
108,서울,2020-01-14 10:00,-3.5,,1.3,50,51,2.4,-12.2,1015.4,1026.4,1,0.71,1,1,17
108,서울,2020-01-14 11:00,-1.4,,1.1,110,41,2.3,-12.9,1015.4,1026.3,1,1.21,1,1,17
108,서울,2020-01-14 12:00,0.3,,1.4,290,35,2.2,-13.4,1014.8,1025.7,1,1.53,0,0,
108,서울,2020-01-14 13:00,1,,1.8,320,34,2.2,-13.1,1014,1024.8,1,1.78,0,0,
108,서울,2020-01-14 14:00,2,,2.7,290,30,2.1,-13.8,1013.6,1024.4,1,1.69,0,0,
108,서울,2020-01-14 15:00,2,,3.2,320,33,2.3,-12.6,1013.6,1024.4,1,1.41,0,0,
108,서울,2020-01-14 16:00,2.2,,2.4,290,22,1.6,-17.3,1013.9,1024.7,1,1.03,0,0,
108,서울,2020-01-14 17:00,1,,1.9,290,23,1.5,-17.8,1014.3,1025.1,1,0.48,0,0,
108,서울,2020-01-14 18:00,-0.2,,1.9,290,28,1.7,-16.5,1014.9,1025.8,0.3,0.03,0,0,
108,서울,2020-01-14 19:00,-0.8,,2.3,320,29,1.7,-16.6,1015.5,1026.4,,,0,0,
108,서울,2020-01-14 20:00,-1.7,,1.2,290,41,2.2,-13.2,1016,1027,,,0,0,
108,서울,2020-01-14 21:00,-2.3,,1.1,290,45,2.3,-12.6,1016.3,1027.3,,,0,0,
108,서울,2020-01-14 22:00,-3,,1.4,290,46,2.3,-13,1016.5,1027.5,,,0,0,
108,서울,2020-01-14 23:00,-3.2,,0.9,340,44,2.1,-13.7,1016.6,1027.6,,,0,0,
108,서울,2020-01-15 00:00,-3.8,,0.8,270,46,2.1,-13.7,1017,1028.1,,,0,0,
108,서울,2020-01-15 01:00,-4.1,,1.4,290,52,2.3,-12.5,1016.9,1028,,,0,0,
108,서울,2020-01-15 02:00,-4.9,,1.3,270,53,2.3,-13,1016.9,1028,,,0,0,
108,서울,2020-01-15 03:00,-5.1,,1.8,290,56,2.3,-12.5,1017.3,1028.4,,,0,0,
108,서울,2020-01-15 04:00,-5.3,,2.4,270,58,2.4,-12.2,1017,1028.1,,,0,0,
108,서울,2020-01-15 05:00,-5.5,,1.7,290,61,2.5,-11.8,1017.1,1028.2,,,0,0,
108,서울,2020-01-15 06:00,-5.9,,1,290,62,2.4,-12,1017.6,1028.8,,,0,0,
108,서울,2020-01-15 07:00,-6.2,,1.3,270,59,2.3,-12.9,1017.8,1029,,,0,0,
108,서울,2020-01-15 08:00,-6.3,,2.2,270,59,2.3,-13,1018.4,1029.6,0,0,0,0,
108,서울,2020-01-15 09:00,-5.7,,2.3,320,55,2.2,-13.3,1018.3,1029.5,0.9,0.33,0,0,
108,서울,2020-01-15 10:00,-3.9,,1.3,290,42,1.9,-14.9,1018.6,1029.7,1,0.94,0,0,
108,서울,2020-01-15 11:00,-2,,2.2,270,31,1.6,-16.9,1018.9,1029.9,1,1.46,0,0,
108,서울,2020-01-15 12:00,-1.3,,2.8,320,31,1.7,-16.3,1018.4,1029.4,1,1.81,0,0,
108,서울,2020-01-15 13:00,0.2,,2.1,340,26,1.6,-17,1017.4,1028.3,1,1.94,0,0,
108,서울,2020-01-15 14:00,0.7,,3.1,320,28,1.8,-15.7,1016.7,1027.6,1,1.87,0,0,
108,서울,2020-01-15 15:00,1.7,,2.2,270,31,2.1,-13.6,1016.6,1027.4,1,1.58,0,0,
108,서울,2020-01-15 16:00,2,,3.1,230,27,1.9,-15,1016.6,1027.4,1,1.11,0,0,
108,서울,2020-01-15 17:00,0.8,,2.3,270,30,1.9,-14.8,1017,1027.9,1,0.51,0,0,
108,서울,2020-01-15 18:00,-0.3,,2,320,35,2.1,-13.9,1017.5,1028.4,0.3,0.05,0,0,
108,서울,2020-01-15 19:00,-1.1,,2.1,270,41,2.3,-12.7,1017.8,1028.8,,,0,0,
108,서울,2020-01-15 20:00,-1.6,,1.8,290,46,2.5,-11.7,1018.4,1029.4,,,0,0,
108,서울,2020-01-15 21:00,-1.8,,1.7,290,49,2.6,-11.1,1018.1,1029.1,,,0,0,
108,서울,2020-01-15 22:00,-2.5,,0.8,50,51,2.6,-11.2,1018.2,1029.2,,,0,0,
108,서울,2020-01-15 23:00,-3.1,,1.6,20,42,2,-14.2,1017.7,1028.7,,,0,0,
108,서울,2020-01-16 00:00,-2.9,,1.5,360,39,1.9,-14.9,1017.2,1028.2,,,1,0,
108,서울,2020-01-16 01:00,-3.9,,1.5,50,46,2.1,-13.8,1017.2,1028.3,,,10,0,
108,서울,2020-01-16 02:00,-4.4,,0.5,20,48,2.1,-13.7,1017.3,1028.4,,,9,0,
108,서울,2020-01-16 03:00,-4.4,,0.9,340,52,2.3,-12.7,1017.7,1028.8,,,2,0,
108,서울,2020-01-16 04:00,-5.1,,1.4,290,52,2.2,-13.4,1017.7,1028.8,,,2,0,
108,서울,2020-01-16 05:00,-4.9,,2.2,270,51,2.2,-13.5,1017.8,1028.9,,,7,0,
108,서울,2020-01-16 06:00,-4.9,,1.7,270,53,2.3,-13,1017.9,1029,,,7,0,
108,서울,2020-01-16 07:00,-5.2,,0.7,290,54,2.3,-13,1017.9,1029,,,7,0,
108,서울,2020-01-16 08:00,-5.4,,1.1,290,56,2.3,-12.8,1017.9,1029,0,0,7,0,
108,서울,2020-01-16 09:00,-4.8,,0.9,320,50,2.1,-13.6,1018,1029.1,0.3,0.25,5,0,
108,서울,2020-01-16 10:00,-3.1,,1.2,320,43,2.1,-13.9,1018.1,1029.2,1,0.77,4,0,
108,서울,2020-01-16 11:00,-1,,1.2,250,35,2,-14.5,1018,1029,1,1.22,0,0,
108,서울,2020-01-16 12:00,0.6,,1.6,290,30,1.9,-15,1017,1027.9,1,1.74,0,0,
108,서울,2020-01-16 13:00,2.2,,1.9,290,25,1.8,-15.8,1015.9,1026.7,1,1.89,0,0,
108,서울,2020-01-16 14:00,2.4,,2.1,320,26,1.9,-15.2,1014.9,1025.7,1,1.83,2,0,
108,서울,2020-01-16 15:00,3,,2.4,320,26,2,-14.6,1014.7,1025.5,1,1.42,6,0,
108,서울,2020-01-16 16:00,2.6,,3.6,290,28,2.1,-14.1,1014.8,1025.6,1,1.1,5,0,
108,서울,2020-01-16 17:00,1.5,,4,320,32,2.2,-13.4,1014.7,1025.5,1,0.5,5,0,
108,서울,2020-01-16 18:00,0.6,,2.2,320,34,2.2,-13.4,1015,1025.9,0,0.03,7,0,
108,서울,2020-01-16 19:00,0.2,,2.6,320,37,2.3,-12.8,1015.5,1026.4,,,8,3,
108,서울,2020-01-16 20:00,-0.9,,1.9,290,45,2.6,-11.3,1015.4,1026.3,,,7,0,
108,서울,2020-01-16 21:00,-1.1,,1.4,230,47,2.6,-11,1015.3,1026.2,,,5,0,
108,서울,2020-01-16 22:00,-1.5,,1.6,320,49,2.7,-10.8,1015,1025.9,,,8,0,
108,서울,2020-01-16 23:00,-2.3,,1.3,270,55,2.8,-10.1,1014.9,1025.9,,,5,0,
108,서울,2020-01-17 00:00,-2.3,,0.6,340,52,2.7,-10.8,1014.6,1025.6,,,8,0,
108,서울,2020-01-17 01:00,-2.8,,0.6,290,56,2.8,-10.3,1014.5,1025.5,,,9,9,66
108,서울,2020-01-17 02:00,-3.1,,0.5,290,57,2.8,-10.4,1014.5,1025.5,,,9,9,62
108,서울,2020-01-17 03:00,-3.1,,0.9,20,50,2.4,-12,1014.6,1025.6,,,7,0,
108,서울,2020-01-17 04:00,-3.6,,0.8,50,56,2.6,-11.1,1014.3,1025.3,,,6,0,
108,서울,2020-01-17 05:00,-3.9,,1.1,20,54,2.5,-11.8,1013.9,1024.9,,,6,0,
108,서울,2020-01-17 06:00,-4.4,,1.4,20,57,2.5,-11.6,1013.7,1024.8,,,6,0,
108,서울,2020-01-17 07:00,-4.6,,1.5,20,57,2.5,-11.8,1013.7,1024.8,,,7,0,
108,서울,2020-01-17 08:00,-4.7,,1.8,50,57,2.5,-11.9,1013.8,1024.9,0,0,7,0,
108,서울,2020-01-17 09:00,-4,,1,50,52,2.4,-12.4,1013.8,1024.8,0,0.22,8,0,
108,서울,2020-01-17 10:00,-2.2,,1.7,20,43,2.2,-13.1,1014.1,1025.1,0.9,0.71,6,0,
108,서울,2020-01-17 11:00,0,,1.1,360,34,2.1,-14,1013.9,1024.8,1,1.29,7,0,
108,서울,2020-01-17 12:00,1.7,,0.9,250,33,2.3,-12.8,1013.3,1024.1,1,1.43,7,0,
108,서울,2020-01-17 13:00,3.3,,1.4,320,32,2.5,-11.8,1012.2,1022.9,1,1.73,3,0,
108,서울,2020-01-17 14:00,4.2,,2,270,31,2.6,-11.4,1011.5,1022.2,1,1.66,0,0,
108,서울,2020-01-17 15:00,4.4,,2.3,320,29,2.4,-12.1,1011.2,1021.8,1,1.46,0,0,
108,서울,2020-01-17 16:00,4.1,,2.5,320,29,2.4,-12.3,1011.2,1021.9,1,0.97,0,0,
108,서울,2020-01-17 17:00,3,,1.8,290,30,2.3,-12.9,1011.1,1021.8,0.7,0.33,3,0,
108,서울,2020-01-17 18:00,1.8,,2.4,290,32,2.2,-13.1,1011,1021.8,0,0.05,4,0,
108,서울,2020-01-17 19:00,1.1,,3.3,290,37,2.4,-12,1011.3,1022.1,,,3,3,48
108,서울,2020-01-17 20:00,0.6,,3.1,290,42,2.7,-10.8,1011.4,1022.2,,,0,0,
108,서울,2020-01-17 21:00,-0.2,,1.3,290,46,2.8,-10.4,1011.4,1022.3,,,3,0,
108,서울,2020-01-17 22:00,-0.3,,1.7,320,46,2.8,-10.5,1011.4,1022.3,,,8,8,46
108,서울,2020-01-17 23:00,-0.4,,0.6,20,44,2.6,-11.1,1011.5,1022.4,,,10,7,46
108,서울,2020-01-18 00:00,-0.8,,0.8,320,52,3,-9.4,1011.6,1022.5,,,3,0,
108,서울,2020-01-18 01:00,-1.3,,1.7,270,54,3,-9.4,1011.5,1022.4,,,5,5,46
108,서울,2020-01-18 02:00,-1.7,,1.4,270,63,3.4,-7.8,1011.5,1022.4,,,6,4,43
108,서울,2020-01-18 03:00,-2.1,,1.9,320,62,3.2,-8.4,1011.4,1022.3,,,7,0,
108,서울,2020-01-18 04:00,-2.5,,1.6,290,62,3.2,-8.7,1010.9,1021.8,,,3,0,
108,서울,2020-01-18 05:00,-2.9,,1.3,50,61,3,-9.3,1010.7,1021.7,,,3,0,
108,서울,2020-01-18 06:00,-3.2,,1.9,20,62,3,-9.4,1010.9,1021.9,,,3,0,
108,서울,2020-01-18 07:00,-3.4,,1.2,20,59,2.8,-10.2,1011.2,1022.2,,,0,0,
108,서울,2020-01-18 08:00,-4,,1,290,68,3.1,-9,1011.5,1022.5,0,0,1,0,
108,서울,2020-01-18 09:00,-3.6,,1.3,270,63,3,-9.6,1011.7,1022.7,0.8,0.29,0,0,
108,서울,2020-01-18 10:00,-1.1,,1.5,270,54,3,-9.2,1012.1,1023,1,0.87,0,0,
108,서울,2020-01-18 11:00,0.9,,1.3,270,45,2.9,-9.7,1011.9,1022.7,1,1.39,0,0,
108,서울,2020-01-18 12:00,2.3,,1.5,290,39,2.8,-10.2,1011.6,1022.4,1,1.75,0,0,
108,서울,2020-01-18 13:00,4.1,,2.3,270,34,2.8,-10.3,1010.5,1021.2,1,1.9,0,0,
108,서울,2020-01-18 14:00,5,,2,270,31,2.7,-10.7,1010,1020.6,1,1.86,0,0,
108,서울,2020-01-18 15:00,5.7,,2.1,270,26,2.4,-12.3,1009.7,1020.3,1,1.57,0,0,
108,서울,2020-01-18 16:00,5.6,,3.2,270,19,1.7,-16.2,1009.6,1020.2,1,1.15,0,0,
108,서울,2020-01-18 17:00,4.3,,3.2,290,23,1.9,-15,1010.1,1020.7,1,0.55,0,0,
108,서울,2020-01-18 18:00,2.9,,3.1,270,33,2.5,-11.8,1010.7,1021.4,0.3,0.05,0,0,
108,서울,2020-01-18 19:00,1.6,,2.4,270,41,2.8,-10.2,1010.5,1021.3,,,0,0,
108,서울,2020-01-18 20:00,1,,2.7,290,35,2.3,-12.7,1010.5,1021.3,,,0,0,
108,서울,2020-01-18 21:00,0.3,,1,270,41,2.6,-11.4,1010.7,1021.5,,,0,0,
108,서울,2020-01-18 22:00,-0.3,,0.9,270,50,3,-9.4,1010.7,1021.5,,,6,0,
108,서울,2020-01-18 23:00,-0.3,,0,0,54,3.2,-8.4,1010.2,1021,,,6,6,51
108,서울,2020-01-19 00:00,-0.3,,0.1,0,59,3.5,-7.3,1010.1,1020.9,,,7,0,
108,서울,2020-01-19 01:00,-0.2,,0.2,0,60,3.6,-7,1009.4,1020.2,,,10,9,51
108,서울,2020-01-19 02:00,0,,1.1,270,63,3.8,-6.2,1009.2,1020,,,10,0,
108,서울,2020-01-19 03:00,0.3,,1.8,270,63,3.9,-5.9,1009.5,1020.3,,,6,3,9
108,서울,2020-01-19 04:00,0.6,,1.9,270,63,4,-5.6,1009.1,1019.9,,,5,3,9
108,서울,2020-01-19 05:00,0.4,,0.9,270,63,4,-5.8,1008.4,1019.2,,,7,0,
108,서울,2020-01-19 06:00,0,,0.1,0,66,4,-5.6,1007.7,1018.5,,,7,0,
108,서울,2020-01-19 07:00,0.1,,1.2,20,65,4,-5.7,1007.8,1018.6,,,7,7,9
108,서울,2020-01-19 08:00,0.4,,1.2,20,65,4.1,-5.4,1008.1,1018.9,0,0,9,9,8
108,서울,2020-01-19 09:00,0.9,,0.7,20,63,4.1,-5.3,1008,1018.8,0,0.07,10,8,6
108,서울,2020-01-19 10:00,1,,0.7,200,91,6,-0.3,1007.9,1018.7,0,0.12,10,8,4
108,서울,2020-01-19 11:00,2.7,,1.4,200,74,5.5,-1.4,1007.8,1018.5,0.5,0.8,4,4,7
108,서울,2020-01-19 12:00,4,0.6,3.3,230,66,5.4,-1.7,1007.1,1017.7,0.7,0.96,9,9,7
108,서울,2020-01-19 13:00,3.1,,3.7,290,79,6.1,-0.1,1006.7,1017.4,0,0.37,8,6,7
108,서울,2020-01-19 14:00,4.7,,3.6,270,63,5.4,-1.7,1006.3,1016.9,0.9,1.37,4,4,6
108,서울,2020-01-19 15:00,4.9,0,6,320,51,4.4,-4.4,1006.1,1016.7,0.9,1.02,5,5,10
108,서울,2020-01-19 16:00,4.8,,5.6,320,44,3.8,-6.4,1006.7,1017.3,1,0.94,5,5,12
108,서울,2020-01-19 17:00,4.2,,3.1,290,49,4.1,-5.5,1007.1,1017.7,0.8,0.38,4,4,12
108,서울,2020-01-19 18:00,3.4,,2.3,270,59,4.6,-3.8,1007.4,1018.1,0,0.05,1,1,10
108,서울,2020-01-19 19:00,2.8,,2.7,270,62,4.6,-3.7,1008.1,1018.8,,,0,0,
108,서울,2020-01-19 20:00,2.3,,3.1,270,60,4.3,-4.6,1008.5,1019.2,,,0,0,
108,서울,2020-01-19 21:00,1.8,,2.5,270,62,4.3,-4.7,1008.7,1019.4,,,0,0,
108,서울,2020-01-19 22:00,1.2,,1.6,290,63,4.2,-5,1008.7,1019.5,,,0,0,
108,서울,2020-01-19 23:00,0.5,,1.7,290,70,4.4,-4.3,1009.3,1020.1,,,0,0,
108,서울,2020-01-20 00:00,-0.1,,1.4,290,72,4.4,-4.5,1009.6,1020.4,,,0,0,
108,서울,2020-01-20 01:00,-0.3,,0.9,340,70,4.2,-5.1,1009.7,1020.5,,,0,0,
108,서울,2020-01-20 02:00,-1,,0.3,0,69,3.9,-5.9,1009.6,1020.5,,,5,0,
108,서울,2020-01-20 03:00,-0.5,,0.2,0,59,3.5,-7.5,1009.6,1020.4,,,9,9,16
108,서울,2020-01-20 04:00,0,,1.3,270,58,3.6,-7.2,1009.6,1020.4,,,9,9,14
108,서울,2020-01-20 05:00,-0.1,,0.4,0,59,3.6,-7.1,1009.7,1020.5,,,9,9,14
108,서울,2020-01-20 06:00,-0.5,,1.9,270,59,3.5,-7.5,1009.7,1020.5,,,2,2,12
108,서울,2020-01-20 07:00,-0.5,,2.5,270,58,3.4,-7.7,1010.3,1021.2,,,1,1,13
108,서울,2020-01-20 08:00,-0.5,,1.5,320,61,3.6,-7.1,1010.7,1021.6,0,0,0,0,
108,서울,2020-01-20 09:00,-0.3,,2.4,320,59,3.5,-7.3,1011.4,1022.3,0.8,0.28,0,0,
108,서울,2020-01-20 10:00,0.7,,2,320,50,3.2,-8.5,1012.1,1022.9,1,0.91,0,0,
108,서울,2020-01-20 11:00,2.1,,3,270,39,2.8,-10.4,1012.1,1022.9,1,1.45,0,0,
108,서울,2020-01-20 12:00,3.6,,3.7,250,29,2.3,-12.8,1011.9,1022.6,1,1.82,0,0,
108,서울,2020-01-20 13:00,5,,3.3,250,25,2.2,-13.4,1010.6,1021.2,1,1.92,1,1,10
108,서울,2020-01-20 14:00,5.3,,5.1,290,36,3.2,-8.5,1010.1,1020.7,1,1.71,2,2,16
108,서울,2020-01-20 15:00,4.8,,4.9,230,44,3.8,-6.4,1010.3,1021,0.7,0.88,7,7,13
108,서울,2020-01-20 16:00,4.8,,4.8,250,51,4.4,-4.5,1010.4,1021.1,0.8,0.67,7,7,10
108,서울,2020-01-20 17:00,4.3,,4.4,270,39,3.2,-8.4,1010.9,1021.5,1,0.53,1,1,15
108,서울,2020-01-20 18:00,2.9,,4.5,270,41,3.1,-9,1011.6,1022.3,0.4,0.07,0,0,
108,서울,2020-01-20 19:00,1.1,,4.6,320,40,2.6,-11,1012.9,1023.7,,,0,0,
108,서울,2020-01-20 20:00,-0.4,,5.5,340,41,2.4,-12,1014.2,1025.1,,,0,0,
108,서울,2020-01-20 21:00,-1.6,,2.3,320,41,2.2,-13.1,1015.3,1026.3,,,0,0,
108,서울,2020-01-20 22:00,-2.2,,1,340,43,2.2,-13.1,1016.1,1027.1,,,0,0,
108,서울,2020-01-20 23:00,-3,,1.8,290,44,2.2,-13.5,1016.9,1027.9,,,0,0,
108,서울,2020-01-21 00:00,-3.2,,1.6,360,42,2,-14.3,1017.5,1028.5,,,0,0,
108,서울,2020-01-21 01:00,-3.2,,2.4,320,44,2.1,-13.7,1017.9,1029,,,0,0,
108,서울,2020-01-21 02:00,-3.2,,2.5,320,45,2.2,-13.4,1018.5,1029.6,,,0,0,
108,서울,2020-01-21 03:00,-3.9,,0.7,320,49,2.3,-13,1018.8,1029.9,,,0,0,
108,서울,2020-01-21 04:00,-4.9,,0.2,0,50,2.1,-13.7,1018.6,1029.7,,,0,0,
108,서울,2020-01-21 05:00,-4.8,,1.1,20,51,2.2,-13.4,1018.7,1029.8,,,0,0,
108,서울,2020-01-21 06:00,-5.3,,1.2,50,51,2.1,-13.8,1018.7,1029.8,,,0,0,
108,서울,2020-01-21 07:00,-5.2,,0.9,20,49,2,-14.2,1019.9,1031.1,,,0,0,
108,서울,2020-01-21 08:00,-5.6,,1.7,20,55,2.2,-13.2,1020.4,1031.6,0,0,0,0,
108,서울,2020-01-21 09:00,-4.5,,1.3,20,45,2,-14.6,1021,1032.1,0.9,0.34,0,0,
